Age,NumOfProducts,CreditScore,RowNumber,EstimatedSalary,Balance,CustomerId,Surname,Exited
51,1,758,2447,116520.07,81710.46,15568025,Hsueh,0
25,1,732,5322,172576.56,110942.9,15639368,Pipes,0
47,2,771,8046,107874.39,72664.0,15795737,McNaughtan,0
25,1,735,5685,28411.23,91718.8,15795132,Molineux,0
37,2,778,3533,133699.82,105617.73,15755077,Norton,1
32,1,528,8245,170309.19,68138.37,15656330,Von Doussa,0
35,1,849,7977,126419.8,110837.73,15659656,Pan,0
21,2,589,3699,55601.44,0.0,15717935,McDonald,0
58,4,738,71,28373.86,133745.44,15703793,Konovalova,1
49,3,504,545,87822.14,0.0,15802593,Little,1
40,2,630,1205,34453.17,0.0,15650098,Baranova,0
36,2,527,3079,102280.29,0.0,15685576,Degtyaryov,0
52,3,698,9107,28806.32,107304.39,15663650,Russell,1
58,1,703,9121,85148.78,92930.92,15796838,Chibugo,0
36,2,590,9681,48876.84,0.0,15655335,Becher,0
37,2,579,6181,32246.63,0.0,15734892,Fennell,0
43,2,683,8330,30375.18,112499.42,15690744,Custance,0
42,2,732,4285,87422.15,118889.66,15740175,Raynor,0
43,1,648,4008,143668.58,139972.18,15645496,Seleznyova,0
40,2,786,8714,41248.8,0.0,15578788,Bibi,0
42,2,652,878,38152.01,0.0,15800228,Bednall,0
39,1,730,8061,172450.04,140094.59,15776596,Ferri,1
32,2,616,197,43001.46,0.0,15635905,Moran,0
41,1,490,9747,176254.12,139659.04,15782550,Ma,0
66,2,514,4011,14234.31,0.0,15685654,Allan,0
44,1,702,9963,59207.41,0.0,15594612,Flynn,1
44,1,680,2572,72330.46,108724.98,15652527,Champion,0
23,2,777,3754,163225.48,0.0,15578211,Connolly,0
29,2,786,9248,64945.57,80895.44,15650244,Bezrukov,0
44,2,704,8629,152884.85,0.0,15713890,Maclean,0
28,2,737,9369,106390.01,0.0,15670492,Gordon,0
26,1,756,6160,135034.57,155143.52,15627995,Angelo,1
35,2,709,4792,104982.39,0.0,15746461,Taylor,0
57,3,815,5338,38941.44,0.0,15724076,Christie,1
41,1,648,3025,5066.76,123049.21,15610801,Pan,0
39,1,788,2719,113086.08,135139.33,15783444,Endrizzi,0
30,2,611,8656,148887.69,0.0,15705050,Linger,0
24,1,654,6917,130075.07,145081.73,15588235,Vasilieva,0
38,2,834,3985,66485.26,0.0,15695225,Sun,0
53,1,663,7309,151317.27,150200.23,15618703,White,1
31,1,516,5954,47018.75,0.0,15696141,Kruglov,0
38,1,681,3845,101319.76,153722.47,15568915,Bailey,0
27,2,656,2683,16998.72,150905.03,15732102,Darling,0
20,1,655,4025,28029.54,134397.61,15758073,Dellucci,0
41,1,579,8716,9201.53,141749.68,15750837,Landseer,0
40,1,645,3140,103232.6,129596.77,15736228,Chambers,0
29,1,498,4238,190035.83,0.0,15736271,Dumetochukwu,0
43,2,807,219,34888.04,105799.32,15659366,Shih,1
29,1,636,6619,131924.38,97325.15,15756301,Daniels,0
44,2,524,9607,82117.2,118569.03,15678057,Lombardi,0
28,2,691,5269,92865.41,0.0,15687648,Nicholson,0
24,2,850,2544,69052.87,0.0,15655192,Fiorentino,0
55,2,707,2871,54409.48,0.0,15651093,Chien,0
38,2,587,1245,31730.32,132122.42,15616709,Bunton,0
60,1,756,421,93524.19,115924.89,15810418,T'ang,1
34,1,588,6228,131729.52,120777.88,15636016,Wreford,0
47,2,707,2059,174303.29,0.0,15787655,Chu,0
46,3,753,8494,92320.37,113909.69,15727619,Lock,1
45,2,628,6435,193903.06,0.0,15703167,Rouse,0
35,2,679,3423,37341.17,130463.55,15654346,Poninski,0
43,2,611,4511,17913.25,127216.31,15657747,Zito,0
28,2,622,1167,81723.8,143124.63,15633419,Brooks,0
28,1,696,255,176713.47,0.0,15665834,Cheatham,0
26,2,626,416,191420.71,0.0,15809616,Hsiung,0
38,1,519,9176,188225.67,125328.56,15703413,Montes,0
26,1,679,3470,184800.27,76554.06,15656096,Cumbrae-Stewart,0
44,2,791,3051,123977.86,0.0,15699247,Chapman,1
58,1,664,760,60887.58,98668.18,15625944,Buccho,0
35,1,716,1386,17848.3,112808.18,15672756,Mills,0
31,2,729,655,9567.39,164870.81,15751710,Ginikanwa,0
46,1,399,1202,139994.68,127655.22,15651052,McMasters,1
25,1,815,2414,136071.05,135161.67,15604073,Bibi,0
22,2,686,5580,142331.85,0.0,15578073,Barker,0
45,2,597,5994,167756.45,0.0,15758856,Kable,0
32,1,509,5295,21646.2,170661.47,15734058,Anayochukwu,0
44,2,812,3056,165038.41,115049.15,15602373,White,0
53,2,575,2831,26015.8,84903.33,15701555,Nicholls,0
45,1,815,2971,52885.23,0.0,15595228,Wanliss,1
35,1,671,329,179012.3,144848.74,15669064,Mazzanti,0
57,2,623,4271,84421.34,71481.79,15741275,Yuan,0
35,2,580,5995,24799.47,136281.41,15746065,Lo Duca,0
51,1,787,4393,142538.31,58137.08,15757140,Genovese,0
35,1,588,2064,179866.01,103060.63,15571305,Stephenson,1
58,1,615,8302,85687.09,72309.3,15766017,Brookman,1
34,1,591,9014,30972.06,96127.27,15799468,Catchpole,0
35,2,663,9330,62634.94,0.0,15572073,Yao,0
31,2,651,5170,129912.74,138008.06,15775430,Tsou,0
38,1,626,4430,52795.56,141074.59,15686463,Fu,1
46,1,790,1282,139266.48,182364.53,15779182,Chia,1
49,1,738,3382,123499.27,106770.82,15629511,Lavrentiev,0
30,2,702,2637,145537.32,0.0,15591179,Skelton,0
38,1,529,3329,146388.85,0.0,15651352,Tobenna,1
33,1,623,6437,104079.62,80002.33,15723216,Greco,0
51,1,556,5019,198810.65,61354.14,15754577,Boni,1
39,3,607,7325,132741.13,0.0,15810723,Sanderson,1
22,2,554,3796,142670.61,0.0,15581102,Baresi,0
32,1,542,2664,159737.56,131945.94,15717898,Bruce,0
21,2,747,8283,167682.57,81025.6,15696552,Newman,0
35,2,622,1283,131772.51,0.0,15778287,Ugoji,0
32,2,654,4149,137898.57,0.0,15758306,T'an,0
41,2,555,1363,185387.14,113270.2,15683841,Hamilton,0
31,1,670,1438,76254.83,0.0,15742632,Alexeyeva,0
22,2,662,9629,44377.65,0.0,15596624,Topp,0
36,2,596,3442,12067.39,0.0,15636658,Rozhkova,0
45,1,656,57,87107.57,127864.4,15630053,Tsao,0
46,1,706,4598,108699.59,105214.58,15677105,Rossi,1
50,2,632,8480,57942.88,0.0,15807568,Wright,0
39,2,539,5366,48189.94,0.0,15774104,Chukwualuka,0
48,2,667,1845,148608.39,0.0,15699634,Howard,0
28,2,527,5516,155846.69,123802.98,15742534,Faulk,0
26,1,633,8574,60116.57,124281.84,15794159,Highett,0
37,2,445,6264,180012.39,0.0,15745826,Dawson,0
37,2,694,2881,182354.46,98218.04,15789425,Marsden,1
40,1,476,1744,22735.45,0.0,15726088,Vinogradova,0
45,2,767,8399,26628.88,132746.2,15582116,Ma,1
42,2,513,4170,73151.25,0.0,15716728,Basedow,0
71,2,804,5198,147995.96,0.0,15629744,Tan,0
35,1,547,8994,133287.73,0.0,15809265,Kao,0
24,1,618,741,37147.61,128736.39,15637414,Gell,0
30,2,662,9067,149587.92,115286.68,15725509,Otutodilinna,0
25,2,525,1625,69361.95,0.0,15681758,Baddeley,0
48,1,661,525,96463.25,120320.54,15763274,Wu,0
26,1,826,8000,60285.3,142662.68,15591489,Davison,0
32,2,587,4420,130514.78,125445.04,15677586,Romero,0
36,1,636,5427,43134.58,0.0,15698572,Schaffer,0
41,1,630,6690,46156.87,107511.52,15614923,Nielson,0
28,2,647,7383,102325.19,149594.02,15735106,Bishop,0
51,1,762,436,85578.63,99286.98,15581197,Ricci,0
29,1,778,2961,181221.09,123229.46,15595135,Solomon,0
50,1,614,309,127166.49,137104.47,15773972,Balashov,1
38,2,581,1566,46176.22,0.0,15649523,Kennedy,0
35,1,629,2632,159777.37,172170.36,15681196,Chikere,0
42,1,670,5598,65706.86,112333.63,15815552,Ferguson,0
41,1,655,9478,36548.0,0.0,15592104,Lane,1
38,1,593,402,154071.27,129499.42,15747795,Pai,0
76,1,774,3827,143133.18,112510.89,15751774,Monnier,0
43,3,679,882,115136.51,0.0,15571928,Fraser,1
39,1,665,3998,136812.02,46323.57,15690620,Olisaemeka,0
32,1,715,7119,187051.23,175307.32,15661412,Wardell,0
33,2,422,3266,102655.31,0.0,15671249,Kent,0
26,1,701,8407,59195.05,83600.24,15578747,Chineze,0
33,2,656,5010,116706.0,0.0,15805769,O'Loughlin,0
31,2,581,5737,89040.61,0.0,15775116,Anderson,0
38,2,620,5555,38015.34,0.0,15784218,Mason,0
26,1,744,289,181694.44,166297.89,15727556,O'Donnell,0
39,2,609,5565,9234.06,139443.75,15700083,Lai,0
55,1,654,8325,3299.01,87485.67,15803965,Tang,0
28,2,515,2624,94141.75,0.0,15653696,Goliwe,0
32,2,715,8860,60907.49,0.0,15743456,Birnie,0
31,1,605,477,183598.77,117992.59,15798888,Pisano,0
39,1,678,8592,185366.56,0.0,15611635,Chu,0
40,1,714,9714,96687.25,46520.69,15623566,Barnhill,0
42,2,663,6523,71359.78,82228.67,15632185,Yermolayev,0
42,2,623,3112,100834.22,149332.48,15657163,Cockrum,0
28,2,751,9471,46630.47,132932.14,15694859,McLean,0
36,1,525,738,168290.06,114628.4,15766741,McIntyre,0
27,1,682,3134,166144.98,97893.2,15646227,Folliero,0
33,1,734,8048,61829.89,121898.58,15576111,Reagan,0
30,2,525,6552,149195.44,0.0,15651740,Napolitani,0
37,2,561,5408,101693.73,100443.36,15714431,Yeh,0
46,1,610,5564,54394.28,91897.8,15724684,Sung,0
27,1,667,5329,166317.71,138032.15,15680234,Bray,0
34,1,444,6719,112668.06,144318.97,15744553,Ho,0
40,1,721,5119,144874.67,0.0,15572051,Kennedy,0
47,2,708,4620,132730.07,126589.12,15622532,Izmailova,1
45,2,703,3690,131906.44,0.0,15790829,Gibson,0
32,2,684,7717,67599.69,100249.41,15687540,Obiuto,0
54,1,706,1840,186238.85,117444.51,15761374,Bellucci,0
44,2,584,1996,106564.88,95671.75,15617648,Mikkelsen,0
51,2,541,2400,179861.79,90373.28,15672516,Wall,0
46,1,619,6511,132498.39,62400.48,15643916,Munro,1
42,1,373,9357,77786.37,0.0,15734711,Loggia,1
36,2,670,4120,59571.5,0.0,15588197,Endrizzi,0
39,2,583,5895,73107.6,129299.28,15648067,Onwuamaeze,0
52,2,605,801,173952.5,0.0,15747542,Perez,0
44,1,719,8424,84972.9,0.0,15706799,Macknight,1
25,2,808,7681,23180.37,0.0,15665181,Chung,0
44,1,359,1406,146955.71,128747.69,15612494,Panicucci,1
25,1,696,5432,121904.44,126442.59,15582951,Crawford,0
21,1,675,70,18203.0,98373.26,15755648,Pisano,0
35,1,647,9544,122584.29,112668.7,15613518,Bellucci,0
37,1,709,2760,159486.76,0.0,15575214,Ch'en,0
36,2,704,8295,152039.67,175509.8,15569430,Burrows,0
33,2,735,1587,149474.69,0.0,15595282,White,0
32,1,588,6667,4993.94,109109.33,15798709,Gill,0
39,1,731,8015,74850.93,126816.18,15644295,Hargreaves,0
31,2,535,1075,36278.89,111855.04,15682618,Jamieson,0
32,1,609,3064,151924.9,71872.19,15578738,Tuan,0
31,2,580,6488,64014.24,0.0,15574283,Padovano,0
22,1,533,4706,43852.05,115743.6,15749489,Denisova,0
